,user,train_samples,EER
73,175590,5,0.0
74,175592,5,0.014325068870523427
75,175596,5,0.0055096418732781816
76,175600,5,0.000550964187327807
77,175606,5,0.0044077134986225674
78,175607,5,0.015426997245179042
79,175614,5,0.02754820936639113
80,175617,5,0.1
81,175619,5,0.034710743801652844
82,175622,5,0.026446280991735516
83,175623,5,0.030853994490358083
84,175624,5,0.03305785123966942
85,175625,5,0.1
86,175629,5,0.020385674931129527
87,175631,5,0.00991735537190086
88,175636,5,0.1
89,175638,5,0.008264462809917328
90,175641,5,0.1
91,175652,5,0.011019283746556474
92,175653,5,0.0253443526170799
93,175655,5,0.026446280991735516
94,175660,5,0.040220385674931136
95,175663,5,0.0055096418732781816
96,175665,5,0.1
97,175668,5,0.1
98,175672,5,0.009366391184573053
99,175676,5,0.019283746556473802
100,175686,5,0.1
101,175689,5,0.1
102,175693,5,0.03691460055096418
103,175700,5,0.0027548209366391463
104,175704,5,0.0033057851239669533
105,175708,5,0.007162534435261714
106,175709,5,0.008815426997245135
107,175716,5,0.006611570247933907
108,175717,5,0.0060606060606061
109,175719,5,0.023140495867768562
110,175721,5,0.040220385674931136
111,175722,5,0.058402203856749324
112,175723,5,0.0016528925619834212
113,175725,5,0.008264462809917328
114,175726,5,0.008815426997245135
115,175735,5,0.07878787878787874
116,175745,5,0.0887052341597796
117,175746,5,0.028099173553719048
118,175761,5,0.05123966942148761
119,175766,5,0.009366391184573053
120,175767,5,0.08760330578512399
121,175770,5,0.1
122,175771,5,0.0440771349862259
123,175772,5,0.09917355371900827
124,175776,5,0.07052341597796141
125,175780,5,0.0881542699724518
126,175782,5,0.04187327823691456
127,175786,5,0.02203856749311295
128,175787,5,0.018181818181818188
129,175789,5,0.007162534435261714
130,175793,5,0.05399449035812676
131,175794,5,0.01763085399449038
132,175795,5,0.03966942148760333
133,175798,5,0.02148760330578514
134,175801,5,0.0049586776859503745
135,175802,5,0.026997245179063323
136,175805,5,0.028099173553719048
137,175810,5,0.0038567493112947604
138,175811,5,0.024793388429752095
139,175814,5,0.08925619834710741
140,175817,5,0.012121212121212088
141,175819,5,0.048484848484848464
142,175822,5,0.02589531680440771
143,175824,5,0.0044077134986225674
144,175825,5,0.0022038567493113392
145,175832,5,0.0016528925619834212
146,175833,5,0.000550964187327807
147,175841,5,0.024242424242424288
148,175843,5,0.034710743801652844
149,175845,5,0.06776859504132227
150,175846,5,0.06280991735537189
151,175851,5,0.018732782369145995
152,175852,5,0.09752066115702485
153,175856,5,0.1
154,175859,5,0.016528925619834656
155,175860,5,0.023140495867768562
156,175870,5,0.01597796143250685
157,175872,5,0.034159779614325037
158,175873,5,0.009366391184573053
159,175874,5,0.022589531680440755
160,175883,5,0.024793388429752095
161,175885,5,0.024793388429752095
162,175887,5,0.0055096418732781816
163,175890,5,0.09201101928374655
164,175898,5,0.03746556473829199
165,175911,5,0.04793388429752066
166,175914,5,0.07438016528925617
167,175920,5,0.1
168,175923,5,0.0066115702479339076
169,175932,5,0.02589531680440771
170,175934,5,0.010468319559228667
171,175937,5,0.07382920110192837
172,175938,5,0.06115702479338847
173,175943,5,0.2
174,175946,5,0.02203856749311295
175,175947,5,0.030303030303030276
176,175949,5,0.019283746556473802
177,175951,5,0.0027548209366391463
178,175961,5,0.07162534435261703
179,175970,5,0.07933884297520666
180,175974,5,0.006611570247933907
181,175978,5,0.1
182,175980,5,0.026997245179063323
183,175982,5,0.031404958677686
184,175985,5,0.1
185,175991,5,0.0633608815426997
186,175992,5,0.011570247933884281
187,175996,5,0.02203856749311295
188,175997,5,0.0038567493112947604
189,175998,5,0.024793388429752095
190,176001,5,0.04297520661157028
191,176010,5,0.02148760330578514
192,176012,5,0.006611570247933907
193,176014,5,0.01377410468319562
194,176015,5,0.028099173553719048
195,176016,5,0.0
196,176022,5,0.0049586776859503745
197,176024,5,0.0506887052341598
198,176027,5,0.08595041322314045
199,176028,5,0.1
200,176029,5,0.046280991735537236
201,176031,5,0.08319559228650142
202,176042,5,0.1111111111111111
203,176045,5,0.0038567493112947604
204,176049,5,0.008815426997245135
205,176055,5,0.008264462809917328
206,176057,5,0.0016528925619834212
207,176060,5,0.008264462809917328
208,176066,5,0.01597796143250685
209,176069,5,0.04297520661157028
210,176070,5,0.03195592286501381
211,176071,5,0.0016528925619834212
212,176080,5,0.0038567493112947604
213,176084,5,0.026997245179063323
214,176096,5,0.020385674931129527
215,176097,5,0.02203856749311295
216,176098,5,0.009366391184573053
217,176099,5,0.054545454545454564
218,176101,5,0.1
219,176105,5,0.007162534435261714
220,176106,5,0.001101928374655614
221,176112,5,0.007162534435261714
222,176114,5,0.0049586776859503745
223,176117,5,0.017079889807162574
224,176121,5,0.06556473829201104
225,176126,5,0.011570247933884281
226,176130,5,0.020936639118457334
227,176131,5,0.031404958677686
228,176133,5,0.046280991735537236
229,176134,5,0.0022038567493113392
230,176135,5,0.06887052341597799
231,176140,5,0.00991735537190086
232,176141,5,0.09146005509641875
233,176143,5,0.00991735537190086
234,176145,5,0.1111111111111111
235,176148,5,0.016528925619834656
236,176155,5,0.02148760330578514
237,176157,5,0.050137741046831996
238,176161,5,0.006611570247933907
239,176163,5,0.001101928374655614
240,176168,5,0.01377410468319562
241,176170,5,0.010468319559228667
242,176173,5,0.046280991735537236
243,176176,5,0.03195592286501381
244,176177,5,0.05674931129476579
245,176178,5,0.0049586776859503745
246,176180,5,0.058402203856749324
247,176181,5,0.0016528925619834212
248,176182,5,0.009366391184573053
249,176188,5,0.046280991735537236
250,176191,5,0.1
251,176192,5,0.024793388429752095
252,176196,5,0.02148760330578514
253,176197,5,0.1
254,176199,5,0.0
255,176201,5,0.05674931129476579
256,176203,5,0.008815426997245135
257,176204,5,0.060055096418732745
258,176211,5,0.001101928374655614
259,176212,5,0.018181818181818188
260,176215,5,0.0
261,176216,5,0.03526170798898076
262,176217,5,0.0049586776859503745
263,176218,5,0.008264462809917328
264,176222,5,0.1
265,176225,5,0.03691460055096418
266,176234,5,0.020385674931129527
267,176236,5,0.017079889807162574
268,176237,5,0.036363636363636376
269,176253,5,0.000550964187327807
270,176258,5,0.007713498622589521
271,176266,5,0.0022038567493113392
272,176267,5,0.017079889807162574
273,176269,5,0.1
274,176270,5,0.007713498622589521
275,176276,5,0.0049586776859503745
276,176280,5,0.0033057851239669533
277,176281,5,0.0049586776859503745
278,176285,5,0.04903581267217627
279,176288,5,0.0044077134986225674
280,176298,5,0.0049586776859503745
281,176300,5,0.0027548209366391463
282,176301,5,0.06887052341597799
283,176302,5,0.000550964187327807
284,176314,5,0.008815426997245135
285,176317,5,0.03911845730027552
286,176331,5,0.01983471074380161
287,176337,5,0.024793388429752095
288,176339,5,0.0027548209366391463
289,176340,5,0.014876033057851235
290,176342,5,0.08044077134986227
291,176345,5,0.1
292,176348,5,0.1
293,176353,5,0.05123966942148761
294,176357,5,0.017079889807162574
295,176359,5,0.02203856749311295
296,176361,5,0.0038567493112947604
297,176363,5,0.0044077134986225674
298,176364,5,0.0253443526170799
299,176369,5,0.05179063360881542
300,176370,5,0.0
301,176371,5,0.0033057851239669533
302,176376,5,0.03195592286501381
303,176379,5,0.0038567493112947604
304,176384,5,0.0027548209366391463
305,176386,5,0.07493112947658398
306,176387,5,0.0038567493112947604
307,176390,5,0.04958677685950408
308,176391,5,0.0027548209366391463
309,176392,5,0.04297520661157028
310,176400,5,0.01763085399449038
311,176401,5,0.04573002754820932
312,176402,5,0.028099173553719048
313,176406,5,0.0027548209366391463
314,176409,5,0.0826446280991735
315,176410,5,0.011570247933884281
316,176411,5,0.009366391184573053
317,176415,5,0.1
318,176417,5,0.09421487603305789
319,176419,5,0.030303030303030276
320,176420,5,0.001101928374655614
321,176421,5,0.030303030303030276
322,176423,5,0.0033057851239669533
323,176424,5,0.014325068870523427
324,176426,5,0.023140495867768562
325,176431,5,0.03526170798898076
326,176432,5,0.0022038567493113392
327,176433,5,0.04187327823691456
328,176438,5,0.0038567493112947604
329,176440,5,0.007162534435261714
330,176441,5,0.0016528925619834212
331,176442,5,0.001101928374655614
332,176454,5,0.06611570247933884
333,176458,5,0.11460055096418731
334,176459,5,0.008264462809917328
335,176463,5,0.05950413223140494
336,176464,5,0.03581267217630857
337,176465,5,0.03691460055096418
338,176466,5,0.014325068870523427
339,176468,5,0.020385674931129527
340,176469,5,0.014325068870523427
341,176473,5,0.028099173553719048
342,176482,5,0.1
343,176483,5,0.0022038567493113392
344,176485,5,0.0033057851239669533
345,176486,5,0.07438016528925617
346,176492,5,0.007162534435261714
347,176493,5,0.0699724517906336
348,176497,5,0.011570247933884281
349,176498,5,0.07327823691460056
350,176500,5,0.0044077134986225674
351,176501,5,0.0049586776859503745
352,176504,5,0.030853994490358083
353,176510,5,0.013223140495867813
354,176515,5,0.011570247933884281
355,176516,5,0.006611570247933907
356,176517,5,0.029201101928374662
357,176520,5,0.07933884297520666
358,176522,5,0.008264462809917328
359,176523,5,0.024242424242424288
360,176529,5,0.012672176308539895
361,176530,5,0.046280991735537236
362,176533,5,0.06887052341597799
363,176534,5,0.010468319559228667
364,176545,5,0.000550964187327807
365,176548,5,0.0055096418732781816
366,176550,5,0.020385674931129527
367,176551,5,0.054545454545454564
368,176553,5,0.0033057851239669533
369,176555,5,0.0049586776859503745
370,176556,5,0.008264462809917328
371,176558,5,0.011570247933884281
372,176561,5,0.006611570247933907
373,176563,5,0.0
374,176566,5,0.04187327823691456
375,176568,5,0.0440771349862259
376,176572,5,0.030853994490358083
377,176573,5,0.0
378,176576,5,0.0038567493112947604
379,176577,5,0.008264462809917328
380,176579,5,0.0060606060606061
381,176587,5,0.04573002754820932
382,176597,5,0.011019283746556474
383,176600,5,0.0022038567493113392
384,176605,5,0.07823691460055093
385,176606,5,0.010468319559228667
386,176608,5,0.04297520661157028
387,176611,5,0.0060606060606061
388,176614,5,0.06611570247933884
389,176615,5,0.04517906336088151
390,176616,5,0.029201101928374662
391,176620,5,0.008815426997245135
392,176621,5,0.028650137741046855
393,176622,5,0.07438016528925617
394,176623,5,0.10853994490358132
395,176628,5,0.014325068870523427
396,176634,5,0.09807162534435265
397,176636,5,0.001101928374655614
398,176637,5,0.008264462809917328
399,176638,5,0.02203856749311295
400,176640,5,0.012672176308539895
401,176645,5,0.0639118457300275
402,176646,5,0.07382920110192837
403,176650,5,0.03581267217630857
404,176651,5,0.08099173553719008
405,176654,5,0.06666666666666665
406,176658,5,0.03691460055096418
407,176659,5,0.012672176308539895
408,176661,5,0.031404958677686
409,176663,5,0.018732782369145995
410,176666,5,0.034159779614325037
411,176667,5,0.03581267217630857
412,176668,5,0.04793388429752066
413,176671,5,0.006611570247933907
414,176677,5,0.026997245179063323
415,176679,5,0.006611570247933907
416,176682,5,0.0038567493112947604
417,176683,5,0.0033057851239669533
418,176691,5,0.02589531680440771
419,176694,5,0.03526170798898076
420,176697,5,0.02203856749311295
421,176701,5,0.034710743801652844
422,176704,5,0.08705234159779618
423,176705,5,0.09256198347107436
424,176710,5,0.0022038567493113392
425,176713,5,0.020936639118457334
426,176715,5,0.018732782369145995
427,176716,5,0.0033057851239669533
428,176719,5,0.0022038567493113392
429,176723,5,0.08099173553719008
430,176724,5,0.01597796143250685
431,176726,5,0.08595041322314045
432,176727,5,0.09035812672176313
433,176733,5,0.1
434,176734,5,0.0027548209366391463
435,176736,5,0.026997245179063323
436,176738,5,0.01597796143250685
437,176748,5,0.008264462809917328
438,176749,5,0.0027548209366391463
439,176757,5,0.01597796143250685
440,176758,5,0.034710743801652844
441,176764,5,0.0
442,176765,5,0.018732782369145995
443,176766,5,0.038567493112947604
444,176767,5,0.010468319559228667
445,176768,5,0.03360881542699723
446,176777,5,0.010468319559228667
447,176778,5,0.09972451790633607
448,176782,5,0.008815426997245135
449,176783,5,0.007162534435261714
450,176785,5,0.008264462809917328
451,176788,5,0.0044077134986225674
452,176791,5,0.01377410468319562
453,176798,5,0.1
454,176799,5,0.03360881542699723
455,176801,5,0.012672176308539895
456,176802,5,0.006611570247933907
457,176805,5,0.028099173553719048
458,176807,5,0.034710743801652844
459,176809,5,0.0027548209366391463
460,176811,5,0.0016528925619834212
461,176814,5,0.01763085399449038
462,176819,5,0.0027548209366391463
463,176822,5,0.0033057851239669533
464,176823,5,0.08705234159779618
465,176832,5,0.05950413223140494
466,176836,5,0.015426997245179042
467,176837,5,0.0
468,176839,5,0.01983471074380161
469,176840,5,0.02589531680440771
470,176843,5,0.09807162534435265
471,176846,5,0.014325068870523427
472,176851,5,0.05564738292011018
473,176852,5,0.1
474,176853,5,0.019283746556473802
475,176854,5,0.0027548209366391463
476,176859,5,0.1399449035812672
477,176860,5,0.1
478,176862,5,0.046280991735537236
479,176863,5,0.01763085399449038
480,176868,5,0.019283746556473802
481,176872,5,0.0022038567493113392
482,176874,5,0.040220385674931136
483,176878,5,0.01763085399449038
484,176879,5,0.05785123966942152
485,176882,5,0.008264462809917328
486,176883,5,0.0038567493112947604
487,176885,5,0.020385674931129527
488,176887,5,0.044628099173553704
489,176890,5,0.02203856749311295
490,176895,5,0.07493112947658398
491,176896,5,0.009366391184573053
492,176898,5,0.02975206611570247
493,176901,5,0.06611570247933884
494,176902,5,0.04352617079889809
495,176905,5,0.02148760330578514
496,176907,5,0.028650137741046855
497,176913,5,0.023140495867768562
498,176919,5,0.008264462809917328
499,176922,5,0.04077134986225894
500,176925,5,0.04352617079889809
501,176927,5,0.0694214876033058
502,176931,5,0.009366391184573053
503,176932,5,0.06831955922865018
504,176935,5,0.0055096418732781816
505,176937,5,0.023140495867768562
506,176942,5,0.0022038567493113392
507,176952,5,0.05289256198347103
508,176969,5,0.07493112947658398
509,176972,5,0.0055096418732781816
510,176975,5,0.02203856749311295
511,176976,5,0.012672176308539895
512,176983,5,0.029201101928374662
513,176984,5,0.02203856749311295
514,176995,5,0.1
515,176996,5,0.010468319559228667
516,176999,5,0.02203856749311295
517,177002,5,0.028650137741046855
518,177003,5,0.07658402203856751
519,177005,5,0.009366391184573053
520,177006,5,0.008264462809917328
521,177009,5,0.03581267217630857
522,177012,5,0.06115702479338847
523,177017,5,0.017079889807162574
524,177020,5,0.0038567493112947604
525,177022,5,0.06115702479338847
526,177025,5,0.062258953168044084
527,177027,5,0.011019283746556474
528,177028,5,0.0253443526170799
529,177029,5,0.020936639118457334
530,177031,5,0.1
531,177034,5,0.03911845730027552
532,177035,5,0.05785123966942152
533,177043,5,0.04793388429752066
534,177044,5,0.0
535,177045,5,0.011570247933884281
536,177047,5,0.01983471074380161
537,177054,5,0.1
538,177055,5,0.07272727272727275
539,177056,5,0.058402203856749324
540,177058,5,0.03911845730027552
541,177064,5,0.06887052341597799
542,177068,5,0.04352617079889809
543,177069,5,0.03305785123966942
544,177072,5,0.0038567493112947604
545,177074,5,0.09586776859504131
546,177079,5,0.1
547,177080,5,0.019283746556473802
548,177089,5,0.03526170798898076
549,177098,5,0.008815426997245135
550,177101,5,0.04132231404958675
551,177106,5,0.001101928374655614
552,177115,5,0.0820936639118457
553,177119,5,0.0016528925619834212
554,177120,5,0.0060606060606061
555,177122,5,0.07658402203856751
556,177126,5,0.0016528925619834212
557,177130,5,0.007713498622589521
558,177136,5,0.019283746556473802
559,177143,5,0.0027548209366391463
560,177146,5,0.0027548209366391463
561,177148,5,0.06115702479338847
562,177149,5,0.062258953168044084
563,177150,5,0.026446280991735516
564,177158,5,0.06060606060606055
565,177161,5,0.0016528925619834212
566,177165,5,0.0060606060606061
567,177169,5,0.0055096418732781816
568,177175,5,0.009366391184573053
569,177177,5,0.0055096418732781816
570,177188,5,0.0060606060606061
571,177191,5,0.1454545454545455
572,177195,5,0.000550964187327807
573,177196,5,0.06501377410468323
574,177205,5,0.05509641873278237
575,177208,5,0.0060606060606061
576,177210,5,0.01377410468319562
577,177211,5,0.000550964187327807
578,177217,5,0.017079889807162574
579,177220,5,0.09035812672176313
580,177222,5,0.001101928374655614
581,177224,5,0.001101928374655614
582,177225,5,0.11515151515151512
583,177226,5,0.030853994490358083
584,177227,5,0.0038567493112947604
585,177229,5,0.020385674931129527
586,177230,5,0.06556473829201104
587,177231,5,0.04903581267217627
588,177232,5,0.000550964187327807
589,177240,5,0.042424242424242475
590,177244,5,0.06721763085399446
591,177247,5,0.04297520661157028
592,177250,5,0.02589531680440771
593,177251,5,0.0038567493112947604
594,177256,5,0.0506887052341598
595,177257,5,0.000550964187327807
596,177260,5,0.0060606060606061
597,177262,5,0.0887052341597796
598,177263,5,0.024793388429752095
599,177264,5,0.012121212121212088
600,177269,5,0.000550964187327807
601,177270,5,0.029201101928374662
602,177275,5,0.018732782369145995
603,177277,5,0.02754820936639113
604,177279,5,0.00991735537190086
605,177280,5,0.0033057851239669533
606,177281,5,0.022589531680440755
607,177282,5,0.0947658402203857
608,177283,5,0.0060606060606061
609,177286,5,0.0027548209366391463
610,177287,5,0.0027548209366391463
611,177290,5,0.1
612,177291,5,0.03911845730027552
613,177292,5,0.08044077134986227
614,177297,5,0.01597796143250685
615,177298,5,0.020936639118457334
616,177299,5,0.08595041322314045
617,177304,5,0.060055096418732745
618,177312,5,0.00991735537190086
619,177313,5,0.001101928374655614
620,177317,5,0.04352617079889809
621,177319,5,0.012672176308539895
622,177320,5,0.000550964187327807
623,177323,5,0.026446280991735516
624,177328,5,0.0033057851239669533
625,177329,5,0.000550964187327807
626,177336,5,0.040220385674931136
627,177337,5,0.04903581267217627
628,177339,5,0.0022038567493113392
629,177341,5,0.0038567493112947604
630,177347,5,0.0055096418732781816
631,177348,5,0.06280991735537189
632,177350,5,0.09586776859504131
633,177355,5,0.007162534435261714
634,177357,5,0.03360881542699723
635,177360,5,0.1111111111111111
636,177364,5,0.0060606060606061
637,177370,5,0.017079889807162574
638,177373,5,0.008815426997245135
639,177375,5,0.009366391184573053
640,177382,5,0.0016528925619834212
641,177383,5,0.0953168044077135
642,177384,5,0.0055096418732781816
643,177392,5,0.012672176308539895
644,177394,5,0.029201101928374662
645,177399,5,0.01763085399449038
646,177401,5,0.04793388429752066
647,177402,5,0.018181818181818188
648,177403,5,0.017079889807162574
649,177404,5,0.02148760330578514
650,177408,5,0.07052341597796141
651,177412,5,0.011570247933884281
652,177413,5,0.019283746556473802
653,177414,5,0.09586776859504131
654,177416,5,0.001101928374655614
655,177417,5,0.0049586776859503745
656,177418,5,0.015426997245179042
657,177419,5,0.017079889807162574
658,177422,5,0.06611570247933884
659,177425,5,0.0044077134986225674
660,177431,5,0.012121212121212088
661,177433,5,0.012121212121212088
662,177437,5,0.034710743801652844
663,177447,5,0.0380165289256198
664,177450,5,0.03581267217630857
665,177454,5,0.1
666,177456,5,0.012121212121212088
667,177457,5,0.03526170798898076
668,177459,5,0.028099173553719048
669,177461,5,0.08044077134986227
670,177462,5,0.06887052341597799
671,177464,5,0.026997245179063323
672,177467,5,0.028650137741046855
673,177468,5,0.009366391184573053
674,177473,5,0.09752066115702485
675,177477,5,0.0826446280991735
676,177478,5,0.02148760330578514
677,177481,5,0.030303030303030276
678,177482,5,0.019283746556473802
679,177484,5,0.014876033057851235
680,177486,5,0.0953168044077135
681,177488,5,0.020936639118457334
682,177492,5,0.0022038567493113392
683,177493,5,0.0044077134986225674
684,177495,5,0.1
685,177498,5,0.006611570247933907
686,177499,5,0.05674931129476579
687,177500,5,0.036363636363636376
688,177501,5,0.00991735537190086
689,177502,5,0.001101928374655614
690,177504,5,0.012672176308539895
691,177505,5,0.02369146005509637
692,177508,5,0.0044077134986225674
693,177509,5,0.07217630853994494
694,177510,5,0.1
695,177512,5,0.012672176308539895
696,177516,5,0.09696969696969693
697,177517,5,0.032506887052341615
698,177522,5,0.09256198347107436
699,177525,5,0.020936639118457334
700,177530,5,0.03691460055096418
701,177531,5,0.036363636363636376
702,177532,5,0.012121212121212088
703,177533,5,0.012121212121212088
704,177535,5,0.01983471074380161
705,177541,5,0.02203856749311295
706,177549,5,0.03691460055096418
707,177550,5,0.012121212121212088
708,177551,5,0.024793388429752095
709,177556,5,0.058402203856749324
710,177557,5,0.042424242424242475
711,177559,5,0.000550964187327807
712,177563,5,0.01597796143250685
713,177566,5,0.06446280991735542
714,177569,5,0.03360881542699723
715,177570,5,0.08484848484848484
716,177571,5,0.08705234159779618
717,177572,5,0.04573002754820932
718,177573,5,0.042424242424242475
719,177582,5,0.024242424242424288
720,177588,5,0.000550964187327807
721,177592,5,0.04132231404958675
722,177602,5,0.03360881542699723
723,177603,5,0.02203856749311295
724,177605,5,0.06060606060606055
725,177614,5,0.010468319559228667
726,177619,5,0.042424242424242475
727,177623,5,0.03305785123966942
728,177634,5,0.0027548209366391463
729,177636,5,0.1111111111111111
730,177639,5,0.031404958677686
731,177642,5,0.0016528925619834212
732,177644,5,0.08154269972451789
733,177645,5,0.014876033057851235
734,177647,5,0.0826446280991735
735,177652,5,0.011019283746556474
736,177659,5,0.028099173553719048
737,177663,5,0.008264462809917328
738,177668,5,0.058402203856749324
739,177669,5,0.023140495867768562
740,177670,5,0.006611570247933907
741,177672,5,0.0016528925619834212
742,177674,5,0.1
743,177676,5,0.011570247933884281
744,177678,5,0.008264462809917328
745,177680,5,0.07713498622589532
746,177684,5,0.1
747,177685,5,0.011570247933884281
748,177688,5,0.03360881542699723
749,177689,5,0.1
750,177691,5,0.0033057851239669533
751,177693,5,0.007162534435261714
752,177694,5,0.0055096418732781816
753,177696,5,0.04297520661157028
754,177701,5,0.018732782369145995
755,177704,5,0.018181818181818188
756,177706,5,0.0060606060606061
757,177707,5,0.1
758,177710,5,0.05950413223140494
759,177712,5,0.011019283746556474
760,177713,5,0.022589531680440755
761,177714,5,0.03305785123966942
762,177717,5,0.0038567493112947604
763,177718,5,0.015426997245179042
764,177719,5,0.1
765,177720,5,0.07052341597796141
766,177721,5,0.1
767,177722,5,0.008264462809917328
768,177730,5,0.048484848484848464
769,177735,5,0.09421487603305789
770,177736,5,0.0033057851239669533
771,177742,5,0.11515151515151512
772,177743,5,0.0027548209366391463
773,177744,5,0.020385674931129527
774,177748,5,0.013223140495867813
775,177749,5,0.02148760330578514
776,177751,5,0.0049586776859503745
777,177762,5,0.048484848484848464
778,177765,5,0.008815426997245135
779,177767,5,0.0038567493112947604
780,177768,5,0.018181818181818188
781,177770,5,0.0060606060606061
782,177771,5,0.018181818181818188
783,177774,5,0.0016528925619834212
784,177779,5,0.0027548209366391463
785,177782,5,0.0016528925619834212
786,177783,5,0.01377410468319562
787,177787,5,0.013223140495867813
788,177788,5,0.09035812672176313
789,177792,5,0.0639118457300275
790,177795,5,0.032506887052341615
791,177796,5,0.010468319559228667
792,177799,5,0.08595041322314045
793,177804,5,0.001101928374655614
794,177805,5,0.000550964187327807
795,177806,5,0.024793388429752095
796,177810,5,0.03526170798898076
797,177811,5,0.009366391184573053
798,177812,5,0.014876033057851235
799,177813,5,0.042424242424242475
800,177819,5,0.04132231404958675
801,177821,5,0.04517906336088151
802,177822,5,0.07052341597796141
803,177823,5,0.1
804,177824,5,0.07658402203856751
805,177825,5,0.0633608815426997
806,177829,5,0.0016528925619834212
807,177832,5,0.0060606060606061
808,177834,5,0.0027548209366391463
809,177839,5,0.08595041322314045
810,177841,5,0.1
811,177842,5,0.044628099173553704
812,177846,5,0.04297520661157028
813,177849,5,0.1
814,177857,5,0.008264462809917328
815,177858,5,0.0044077134986225674
816,177862,5,0.009366391184573053
817,177863,5,0.07107438016528922
818,177865,5,0.029201101928374662
819,177866,5,0.08539944903581265
820,177867,5,0.1
821,177868,5,0.012672176308539895
822,177869,5,0.0022038567493113392
823,177872,5,0.1
824,177875,5,0.001101928374655614
825,177876,5,0.01763085399449038
826,177877,5,0.1
827,177879,5,0.04077134986225894
828,177884,5,0.0022038567493113392
829,177886,5,0.031404958677686
830,177890,5,0.0440771349862259
831,177893,5,0.04958677685950408
832,177908,5,0.012121212121212088
833,177909,5,0.0022038567493113392
834,177911,5,0.013223140495867813
835,177912,5,0.011019283746556474
836,177913,5,0.1
837,177914,5,0.04517906336088151
838,177916,5,0.06170798898071628
839,177921,5,0.02589531680440771
840,177925,5,0.0055096418732781816
841,177931,5,0.0049586776859503745
842,177933,5,0.1
843,177935,5,0.0016528925619834212
844,177936,5,0.05123966942148761
845,177937,5,0.015426997245179042
846,177938,5,0.02589531680440771
847,177940,5,0.0639118457300275
848,177942,5,0.0022038567493113392
849,177944,5,0.0022038567493113392
850,177945,5,0.03195592286501381
851,177946,5,0.007713498622589521
852,177951,5,0.023140495867768562
853,177955,5,0.014325068870523427
854,177958,5,0.1
855,177959,5,0.03911845730027552
856,177960,5,0.0060606060606061
857,177967,5,0.1
858,177968,5,0.02754820936639113
859,177970,5,0.007162534435261714
860,177972,5,0.0027548209366391463
861,177976,5,0.026446280991735516
862,177978,5,0.03305785123966942
863,177981,5,0.02203856749311295
864,177982,5,0.09421487603305789
865,177986,5,0.006611570247933907
866,177987,5,0.0022038567493113392
867,177988,5,0.06831955922865018
868,177990,5,0.1
869,177991,5,0.000550964187327807
870,177992,5,0.000550964187327807
871,177994,5,0.0016528925619834212
872,178004,5,0.007713498622589521
873,178014,5,0.00991735537190086
874,178015,5,0.0253443526170799
875,178017,5,0.09201101928374655
876,178019,5,0.02589531680440771
877,178021,5,0.02203856749311295
878,178022,5,0.018181818181818188
879,178024,5,0.03195592286501381
880,178025,5,0.001101928374655614
881,178029,5,0.03195592286501381
882,178030,5,0.017079889807162574
883,178031,5,0.032506887052341615
884,178032,5,0.0044077134986225674
885,178035,5,0.1111111111111111
886,178039,5,0.0016528925619834212
